1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,927.2819211600126,3.324106122210818e-06,82.76727957474144,81.09677572978968,15.088989600988736,15.042612157773801,15.506767713705699,15.457287536505197,15.69532400516809,15.644568361638362,16.124261586676095,16.07198738473107,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,921.1353131585075,2.8274724458947843e-05,82.76805860920261,81.09750982126114,15.088437929109464,15.042063626234444,15.505967673004072,15.456492906902087,15.69450314037024,15.64375304973063,16.12355630388649,16.071286121183633,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,917.9129099807835,9.497014858340062e-05,82.76842214043897,81.09785389330834,15.088160050131984,15.041787329076397,15.505564678354535,15.45609263799447,15.694089656260951,15.643342362809426,16.12320105060326,16.070932892528454,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,920.8488588953801,3.949778833597355e-05,82.76872017274356,81.09817198727994,15.087884265493805,15.041513114342179,15.50516471338554,15.455695378300447,15.693679280695122,15.64293476343537,16.122848474835518,16.07058232617096,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,927.2962869639042,7.2330105429231325e-06,82.76944226726256,81.09878708193602,15.087330684314374,15.040962684388333,15.50436184277059,15.454897937998405,15.692855512356408,15.642116567726838,16.122140751220186,16.069878635827987,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,924.3918694390177,0.00011888397786482634,82.76988119127851,81.09914410044678,15.087052888081319,15.040686469507278,15.503958937454868,15.454497757838242,15.692442119922239,15.64170597188487,16.12178560377636,16.069525512439522,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,927.4107930578147,3.3601783028133746e-05,82.77061881240151,81.09989209796154,15.086499430689349,15.040136162619659,15.503156200492102,15.45370045023015,15.69161848873845,15.640887912334229,16.121078038491493,16.068821979435956,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,924.3513486109365,5.974856369511608e-05,82.77106468885954,81.10027153059029,15.086221696572405,15.039860009464837,15.502753362246763,15.453300336556666,15.691205165132331,15.640477384686,16.120722970487716,16.068468934819517,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,921.1087987588725,6.501259904595446e-05,82.7714058963646,81.10065451050693,15.085943983211566,15.039583876964011,15.50235054641088,15.452900245202978,15.690791864522774,15.64006687995968,16.12036792903718,16.068115916705175,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,927.2499323203065,2.6813797924271506e-05,82.77214436278223,81.10130835597528,15.085386546568467,15.039029613506695,15.501541976204807,15.452097143929892,15.68996224829524,15.639242876017127,16.119655276609226,16.067407325749098,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,924.2905060843705,7.219728014877924e-05,82.77249540105869,81.1016654833837,15.085108895617042,15.038753543047688,15.501139227759296,15.451697119467624,15.689549016842253,15.638832439924034,16.119300314982237,16.06705438693389,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,923.9963298770354,3.623529281215279e-05,82.77329362526896,81.10239763774446,15.084553655961173,15.038201464054566,15.500333798081156,15.450897137426677,15.688722622910305,15.638011636409399,16.118590471356626,16.06634858868246,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,921.0456318589046,0.00021673861263977402,82.77366610191436,81.10271892633035,15.084276067252555,15.0379254555011,15.499931116846765,15.450497179788224,15.688309460429739,15.637601268910613,16.11823558934867,16.06599572914357,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,914.5658889306785,0.00011469013090667378,82.77437314131564,81.1034071462792,15.083720952065963,15.037373500270602,15.499125821580833,15.449697331262671,15.68748320443268,15.636780602415307,16.117525904931327,16.065290089217374,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,911.3179558521288,9.436345664913378e-05,82.77469357553161,81.10371093922109,15.083445496684302,15.037099612924727,15.498726212135349,15.449300424730321,15.68707319370751,15.63637336547379,16.117173750313523,16.064939941682802,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,908.096642208955,0.00010052750640128651,82.7750353978491,81.10399346979003,15.083167990790093,15.036823686736989,15.498323620332807,15.44890055600552,15.686660123002873,15.635963089244221,16.116818974241507,16.064587187625367,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,914.2730682937016,9.410100699437699e-05,82.77555059887358,81.1045245796231,15.082615111845824,15.036273955032785,15.49752150800584,15.448103868941235,15.685837132825341,15.63514566654371,16.1161121488541,16.06388439053703,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,911.3540621734228,9.85969031269926e-05,82.77590025959593,81.10481281687422,15.082337668005842,15.035998090541092,15.497118983222922,15.447704066764873,15.685424130897138,15.634735458602767,16.115757452155353,16.063531715376786,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,917.5413551447512,5.749681985503477e-05,82.77646023419805,81.1054329779088,15.08178284252191,15.035446423367828,15.49631400083568,15.446904529016482,15.684598195980469,15.6339151110385,16.1150481383044,16.06282644395814,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,924.002467910931,0.000263075522577333,82.77718324234009,81.10609435212419,15.08122189036656,15.034888664374975,15.49550009824184,15.4460961313106,15.683763108693263,15.633085672909399,16.11433099188719,16.06211338447189,
1.0,42.181199999999954,0.0,0.0,0.0,0.0,0.0,924.4408981784804,4.6680242562194255e-05,82.77796047901548,81.10683544675265,15.080675509810407,15.034345394089458,15.494707307591167,15.445308702967562,15.6829496828782,15.632277749995684,16.113632474528696,16.061418848234624,
