46.07723684484323,13.208566594066717
46.077236844835674,13.208566594061924
46.077236844817335,13.208566594061361
46.07723684480953,13.208566594051955
46.07723684482145,13.208566594056098
46.07723684482849,13.208566594071211
46.077236844851065,13.208566594067301
46.07723684484424,13.208566594065323
46.077236844821726,13.208566594065019
46.077236844806826,13.208566594054297
46.07723684481415,13.208566594060377
46.07723684484101,13.208566594058391
46.07723684484244,13.208566594064877
46.0772368448222,13.208566594061352
46.07723684481036,13.20856659405671
46.07723684479144,13.208566594056357
46.07723684481186,13.20856659405166
46.07723684481708,13.208566594069099
46.07723684484774,13.208566594072646
46.077236844836875,13.208566594072867
46.07723684483386,13.208566594074913
46.07723684485644,13.208566594063345
46.07723684483609,13.20856659406638
46.07723684481598,13.20856659405808
46.07723684481849,13.208566594061189
46.07723684483163,13.208566594065482
46.077236844835824,13.208566594070014
46.077236844836904,13.208566594069604
46.07723684483806,13.208566594063301
46.07723684483409,13.208566594058428
46.077236844840314,13.208566594054682
46.07723684483941,13.208566594064663
46.07723684483946,13.208566594066212
46.077236844841686,13.208566594066426
46.07723684484828,13.20856659406763
46.0772368448481,13.208566594064841
46.07723684483969,13.20856659405512
46.07723684486721,13.208566594008722
46.07723684520477,13.208566593793003
46.0772368459568,13.208566593404727
46.07723684670264,13.208566593082798
46.077236848316225,13.208566592275
46.07723685020967,13.208566591204479
46.07723685136112,13.208566590605118
46.0772368522741,13.208566590184843
46.077236853131254,13.208566590538723
46.0772368552805,13.208566591232223
46.07723686225018,13.208566593011227
46.077236874162466,13.208566595682827
46.07723691920217,13.208566605243043
46.077237029795356,13.208566628229605
46.07723716527524,13.208566657248614
46.07723750668247,13.208566729226517
46.07723805541104,13.208566843510248
46.07723880929328,13.20856699964695
46.07723941373163,13.208567129935561
46.07724045491092,13.208567362369557
46.077241667052,13.208567632169437
46.07724258660323,13.208567837028204
46.07724414435973,13.208568191809995
46.07724587440456,13.208568591521662
46.07724774930103,13.20856903037927
46.07724909605603,13.208569349921076
46.0772512513628,13.208569863311162
46.07725358457631,13.208570426544124
46.077255239737205,13.208570831828288
46.07725783864475,13.208571470701322
46.077260586689974,13.208572154520073
46.07726253639582,13.20857264349669
46.07726560184953,13.208573416448695
46.0772688299213,13.20857423733288
46.07727224057672,13.208575109996266
46.077274614097995,13.208575720526127
46.077278340264755,13.208576682155845
46.077282219103544,13.208577685547551
46.07728487241184,13.208578374575174
46.077288973549095,13.208579442411617
46.07729328309334,13.208580567914352
46.077296236249886,13.208581340385027
46.077300787880525,13.208582529648218
46.077305486203144,13.208583756903193
46.07730879160769,13.208584619850976
46.07731384897885,13.208585939463294
46.077319130587405,13.208587318327078
46.077322698849976,13.20858825102937
46.07732819475482,13.208589689850102
46.07733388809372,13.208591184611238
46.077337758784324,13.208592204057517
46.07734366486186,13.2085937638921
46.077347731257575,13.208594839967645
46.07735404305798,13.208596515708575
46.07736055987823,13.20859825527901
46.077364990475935,13.208599443831135
46.077371731192834,13.208601260283425
46.07737867314006,13.208603139887796
46.07738337028421,13.208604417527564
46.077390512235205,13.208606367767176
46.07739533895091,13.208607693325662
46.077402782605766,13.208609737084968
46.077410230828754,13.208611791744763
46.077417562299594,13.208613821630042
46.07742239975836,13.208615164248492
46.07742975654154,13.208617210126516
46.07743462255116,13.208618568786331
46.077442005911664,13.208620634694041
46.07744949252713,13.208622737586742
46.077454640476006,13.208624188561803
46.07746254356973,13.20862642224428
46.077467923989516,13.208627943994154
46.07747647827329,13.208630379985625
46.07748223484562,13.208632028057046
46.07749094188767,13.208634530886638
46.077496838960364,13.208636231036905
46.077505825159726,13.208638830140572
46.07751481312804,13.208641439951856
46.07752396520715,13.208644109043865
46.07753314993305,13.20864679925572
